temp,windspeed,rain,HomeTeam,AwayTeam,HTHG,HTAG,HS,AS,HST,AST,HC,HY,AY,HR,AR,League Year,ExpectedBetHomeWin,ExpectedBetDraw,ExpectedBetAwayWin,FinalResult,Goal_Difference,Home_Attack,Home_Midfield,Home_Defence,Home_Overall,Away_Attack,Away_Midfield,Away_Defence,Away_Overall
59.0,12.5,0,Man City,Bournemouth,2.0,0.0,20.0,6.0,12.0,2.0,5.0,1.0,1.0,1.0,0.0,2016,1.2825,5.875,11.5,2,2.0,83,85,81,83,74,75,74,74
59.0,12.5,0,West Brom,West Ham,3.0,0.0,8.0,23.0,6.0,5.0,2.0,2.0,1.0,0.0,0.0,2016,2.7625,3.1500000000000004,2.7625,2,3.0,81,76,74,75,79,77,77,78
62.4,7.1,0,Crystal Palace,Stoke,2.0,0.0,14.0,11.0,8.0,4.0,10.0,2.0,1.0,0.0,0.0,2016,2.025,3.35,4.025,2,2.0,80,77,76,77,77,78,77,78
62.4,7.1,0,Southampton,Swansea,0.0,0.0,19.0,9.0,6.0,3.0,7.0,1.0,1.0,0.0,0.0,2016,1.6875,3.6500000000000004,5.5,2,0.0,78,76,77,78,78,76,75,77
62.4,7.1,0,Tottenham,Sunderland,0.0,0.0,31.0,6.0,9.0,2.0,14.0,1.0,5.0,0.0,1.0,2016,1.3175000000000001,5.2075,10.5625,2,0.0,85,81,81,81,81,76,73,76
62.4,7.1,0,Watford,Man United,1.0,0.0,10.0,15.0,5.0,2.0,5.0,3.0,4.0,0.0,0.0,2016,5.875,3.9749999999999996,1.62,2,1.0,78,78,76,77,84,84,82,83
64.4,16.9,0,Arsenal,Chelsea,3.0,0.0,14.0,9.0,5.0,2.0,9.0,0.0,2.0,0.0,0.0,2016,2.3949999999999996,3.4250000000000003,3.1325000000000003,2,3.0,81,83,82,83,86,84,81,83
64.4,16.9,0,Bournemouth,Everton,1.0,0.0,12.0,13.0,1.0,2.0,5.0,2.0,2.0,0.0,0.0,2016,3.6,3.45,2.1375,2,1.0,74,75,74,74,85,78,79,80
64.4,16.9,0,Liverpool,Hull,3.0,0.0,32.0,2.0,12.0,1.0,13.0,1.0,2.0,0.0,1.0,2016,1.2275,6.625,14.0,2,3.0,82,81,81,81,76,74,75,75
64.4,16.9,0,Man United,Leicester,4.0,0.0,16.0,10.0,7.0,3.0,8.0,0.0,2.0,0.0,0.0,2016,1.7075,3.8875,5.375,2,4.0,84,84,82,83,79,78,76,78
64.4,16.9,0,Middlesbrough,Tottenham,0.0,2.0,6.0,19.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,2016,3.825,3.45,2.0625,0,0.0,76,74,74,75,85,81,81,81
64.4,16.9,0,Stoke,West Brom,0.0,0.0,12.0,9.0,2.0,3.0,6.0,3.0,4.0,0.0,0.0,2016,2.3449999999999998,3.25,3.3249999999999997,1,0.0,77,78,77,78,81,76,74,75
64.4,16.9,0,Sunderland,Crystal Palace,1.0,0.0,11.0,20.0,4.0,4.0,3.0,0.0,2.0,0.0,0.0,2016,2.84,3.2375,2.675,0,1.0,81,76,73,76,80,77,76,77
64.4,16.9,0,Swansea,Man City,1.0,1.0,13.0,18.0,5.0,4.0,2.0,2.0,4.0,0.0,0.0,2016,8.75,5.1,1.3800000000000001,0,0.0,78,76,75,77,83,85,81,83
62.9,16.6,1,West Ham,Southampton,0.0,1.0,13.0,18.0,1.0,9.0,6.0,5.0,2.0,0.0,0.0,2016,2.8,3.3000000000000003,2.6950000000000003,0,0.0,79,77,77,78,78,76,77,78
58.1,11.4,0,Burnley,Watford,1.0,0.0,13.0,12.0,4.0,3.0,7.0,1.0,3.0,0.0,0.0,2016,2.8875,3.2125000000000004,2.6625,2,1.0,74,74,76,74,78,78,76,77
57.6,12.2,1,Everton,Crystal Palace,1.0,0.0,13.0,10.0,3.0,2.0,10.0,5.0,4.0,0.0,0.0,2016,1.7375,3.8625000000000003,5.0,1,1.0,85,78,79,80,80,77,76,77
53.7,10.2,1,Hull,Chelsea,0.0,0.0,8.0,22.0,3.0,9.0,5.0,2.0,2.0,0.0,0.0,2016,7.25,4.4825,1.4875,0,0.0,76,74,75,75,86,84,81,83
53.7,10.2,1,Sunderland,West Brom,0.0,1.0,7.0,17.0,2.0,7.0,6.0,1.0,3.0,0.0,0.0,2016,2.475,3.175,3.1875,1,0.0,81,76,73,76,81,76,74,75
53.7,10.2,1,Swansea,Liverpool,1.0,0.0,8.0,18.0,3.0,6.0,3.0,2.0,2.0,0.0,0.0,2016,7.75,4.6375,1.4449999999999998,0,1.0,78,76,75,77,82,81,81,81
53.7,10.2,1,Watford,Bournemouth,0.0,1.0,17.0,11.0,7.0,2.0,4.0,3.0,4.0,0.0,0.0,2016,2.365,3.2875,3.25,1,0.0,78,78,76,77,74,75,74,74
53.7,10.2,1,West Ham,Middlesbrough,0.0,0.0,19.0,9.0,2.0,3.0,4.0,2.0,3.0,0.0,0.0,2016,2.2125,3.375,3.4999999999999996,1,0.0,79,77,77,78,76,74,74,75
54.8,8.6,1,Burnley,Arsenal,0.0,0.0,10.0,18.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2016,9.25,4.875,1.3800000000000001,0,0.0,74,74,76,74,81,83,82,83
54.8,8.6,1,Leicester,Southampton,0.0,0.0,9.0,11.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,2016,2.225,3.3375,3.5,1,0.0,79,78,76,78,78,76,77,78
54.8,8.6,1,Man United,Stoke,0.0,0.0,24.0,7.0,9.0,6.0,13.0,3.0,0.0,0.0,0.0,2016,1.3225,5.4375,10.5,1,0.0,84,84,82,83,77,78,77,78
54.8,8.6,1,Tottenham,Man City,2.0,0.0,13.0,12.0,7.0,6.0,4.0,2.0,2.0,0.0,0.0,2016,2.975,3.45,2.4375,2,2.0,85,81,81,81,83,85,81,83
54.6,10.6,1,Arsenal,Swansea,2.0,1.0,16.0,13.0,6.0,6.0,5.0,0.0,1.0,1.0,0.0,2016,1.2825,6.0625,11.25,2,1.0,81,83,82,83,78,76,75,77
54.6,10.6,1,Bournemouth,Hull,3.0,1.0,22.0,11.0,10.0,4.0,5.0,0.0,3.0,0.0,0.0,2016,1.8325,3.5,4.8875,2,2.0,74,75,74,74,76,74,75,75
54.6,10.6,1,Chelsea,Leicester,2.0,0.0,16.0,5.0,6.0,0.0,8.0,1.0,1.0,0.0,0.0,2016,1.585,4.2075,6.25,2,2.0,86,84,81,83,79,78,76,78
54.6,10.6,1,Crystal Palace,West Ham,0.0,1.0,12.0,12.0,3.0,4.0,7.0,1.0,3.0,0.0,1.0,2016,2.1125000000000003,3.425,3.7,0,0.0,80,77,76,77,79,77,77,78
54.6,10.6,1,Man City,Everton,0.0,0.0,19.0,3.0,8.0,2.0,13.0,0.0,2.0,0.0,0.0,2016,1.495,4.6575,6.6875,1,0.0,83,85,81,83,85,78,79,80
54.6,10.6,1,Stoke,Sunderland,2.0,0.0,18.0,11.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,2016,1.9875,3.4999999999999996,4.075,2,2.0,77,78,77,78,81,76,73,76
54.6,10.6,1,West Brom,Tottenham,0.0,0.0,8.0,20.0,4.0,8.0,5.0,2.0,2.0,0.0,0.0,2016,5.4375,3.6875,1.7200000000000002,1,0.0,81,76,74,75,85,81,81,81
55.2,12.9,1,Middlesbrough,Watford,0.0,0.0,10.0,4.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,2016,2.2625,3.175,3.6,0,0.0,76,74,74,75,78,78,76,77
55.2,12.9,1,Southampton,Burnley,0.0,0.0,34.0,6.0,14.0,1.0,8.0,1.0,2.0,0.0,0.0,2016,1.39,4.65,9.75,2,0.0,78,76,77,78,74,74,76,74
55.4,14.0,1,Liverpool,Man United,0.0,0.0,9.0,7.0,3.0,1.0,3.0,0.0,4.0,0.0,0.0,2016,2.1875,3.4,3.55,1,0.0,82,81,81,81,84,84,82,83
51.2,7.4,0,Arsenal,Middlesbrough,0.0,0.0,9.0,11.0,5.0,4.0,8.0,1.0,0.0,0.0,0.0,2016,1.2425,6.1875,13.0,1,0.0,81,83,82,83,76,74,74,75
51.2,7.4,0,Bournemouth,Tottenham,0.0,0.0,8.0,16.0,1.0,4.0,7.0,2.0,4.0,0.0,0.0,2016,4.1,3.575,1.9625000000000001,1,0.0,74,75,74,74,85,81,81,81
51.2,7.4,0,Burnley,Everton,1.0,0.0,9.0,20.0,3.0,8.0,2.0,2.0,3.0,0.0,0.0,2016,6.0625,3.75,1.6575,2,1.0,74,74,76,74,85,78,79,80
51.2,7.4,0,Hull,Stoke,0.0,1.0,9.0,12.0,2.0,6.0,5.0,2.0,3.0,0.0,0.0,2016,3.0625,3.25,2.5,0,0.0,76,74,75,75,77,78,77,78
51.2,7.4,0,Leicester,Crystal Palace,1.0,0.0,17.0,23.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,2016,2.05,3.425,3.9,2,1.0,79,78,76,78,80,77,76,77
51.2,7.4,0,Liverpool,West Brom,2.0,0.0,21.0,6.0,7.0,1.0,3.0,1.0,3.0,0.0,0.0,2016,1.2875,6.0,12.0,2,2.0,82,81,81,81,81,76,74,75
51.2,7.4,0,Swansea,Watford,0.0,0.0,11.0,10.0,5.0,2.0,7.0,2.0,1.0,0.0,0.0,2016,2.32,3.3375,3.2875,1,0.0,78,76,75,77,78,78,76,77
51.2,7.4,0,West Ham,Sunderland,0.0,0.0,20.0,10.0,3.0,2.0,6.0,2.0,5.0,0.0,0.0,2016,1.6925000000000001,3.8875,5.4125,2,0.0,79,77,77,78,81,76,73,76
50.3,14.8,0,Chelsea,Man United,2.0,0.0,14.0,16.0,6.0,5.0,5.0,3.0,2.0,0.0,0.0,2016,2.2125000000000004,3.3,3.65,2,2.0,86,84,81,83,84,84,82,83
50.3,14.8,0,Man City,Southampton,0.0,1.0,14.0,6.0,3.0,2.0,10.0,3.0,3.0,0.0,0.0,2016,1.5,4.4825,7.125,1,0.0,83,85,81,83,78,76,77,78
56.7,3.2,0,Crystal Palace,Liverpool,2.0,3.0,7.0,17.0,6.0,10.0,3.0,1.0,2.0,0.0,0.0,2016,5.0625,3.9250000000000003,1.73,0,0.0,80,77,76,77,82,81,81,81
56.7,3.2,0,Man United,Burnley,0.0,0.0,37.0,7.0,11.0,1.0,19.0,1.0,3.0,1.0,0.0,2016,1.205,6.625,17.0,1,0.0,84,84,82,83,74,74,76,74
56.7,3.2,0,Middlesbrough,Bournemouth,1.0,0.0,10.0,15.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,2016,2.5125,3.125,3.1500000000000004,2,1.0,76,74,74,75,74,75,74,74
56.7,3.2,0,Sunderland,Arsenal,0.0,1.0,3.0,21.0,1.0,7.0,0.0,4.0,3.0,0.0,0.0,2016,8.5,5.0625,1.4,0,0.0,81,76,73,76,81,83,82,83
56.7,3.2,0,Tottenham,Leicester,1.0,0.0,22.0,6.0,5.0,1.0,8.0,3.0,4.0,0.0,0.0,2016,1.645,3.9499999999999997,5.8125,1,1.0,85,81,81,81,79,78,76,78
56.7,3.2,0,Watford,Hull,0.0,0.0,22.0,8.0,0.0,2.0,7.0,1.0,2.0,0.0,0.0,2016,1.7425,3.675,5.3125,2,0.0,78,78,76,77,76,74,75,75
56.7,3.2,0,West Brom,Man City,0.0,2.0,9.0,21.0,1.0,8.0,1.0,4.0,3.0,0.0,0.0,2016,7.75,4.5875,1.445,0,0.0,81,76,74,75,83,85,81,83
52.2,5.1,0,Everton,West Ham,0.0,0.0,17.0,13.0,6.0,3.0,8.0,2.0,3.0,0.0,0.0,2016,1.8074999999999999,3.8249999999999997,4.5875,2,0.0,85,78,79,80,79,77,77,78
52.2,5.1,0,Southampton,Chelsea,0.0,1.0,9.0,13.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,2016,3.15,3.325,2.4124999999999996,0,0.0,78,76,77,78,86,84,81,83
55.8,3.5,0,Stoke,Swansea,1.0,1.0,17.0,14.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,2016,2.0625,3.5749999999999997,3.7375,2,0.0,77,78,77,78,78,76,75,77
43.2,11.5,0,Bournemouth,Sunderland,1.0,1.0,22.0,9.0,7.0,4.0,12.0,3.0,2.0,0.0,1.0,2016,1.6475,3.925,5.75,0,0.0,74,75,74,74,81,76,73,76
43.2,11.5,0,Burnley,Crystal Palace,2.0,0.0,14.0,16.0,7.0,5.0,4.0,1.0,2.0,0.0,0.0,2016,3.325,3.2375,2.3575,2,2.0,74,74,76,74,80,77,76,77
43.2,11.5,0,Chelsea,Everton,3.0,0.0,21.0,1.0,9.0,0.0,4.0,0.0,3.0,0.0,0.0,2016,1.55,4.1525,6.6875,2,3.0,86,84,81,83,85,78,79,80
43.2,11.5,0,Man City,Middlesbrough,1.0,0.0,25.0,5.0,7.0,3.0,8.0,1.0,3.0,0.0,0.0,2016,1.2149999999999999,6.8125,14.375,1,1.0,83,85,81,83,76,74,74,75
43.2,11.5,0,West Ham,Stoke,0.0,0.0,9.0,12.0,2.0,4.0,6.0,4.0,1.0,0.0,0.0,2016,2.025,3.4999999999999996,3.9250000000000003,1,0.0,79,77,77,78,77,78,77,78
41.3,13.3,1,Arsenal,Tottenham,1.0,0.0,15.0,10.0,2.0,3.0,7.0,1.0,2.0,0.0,0.0,2016,1.9625000000000001,3.475,4.1575,1,1.0,81,83,82,83,85,81,81,81
41.3,13.3,1,Hull,Southampton,0.0,1.0,6.0,19.0,2.0,7.0,1.0,0.0,5.0,0.0,0.0,2016,5.625,3.7375,1.6875,2,0.0,76,74,75,75,78,76,77,78
41.3,13.3,1,Leicester,West Brom,0.0,0.0,5.0,11.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,2016,1.795,3.525,5.175,0,0.0,79,78,76,78,81,76,74,75
41.3,13.3,1,Liverpool,Watford,3.0,0.0,28.0,11.0,17.0,8.0,6.0,1.0,2.0,0.0,0.0,2016,1.285,5.8125,12.25,2,3.0,82,81,81,81,78,78,76,77
41.3,13.3,1,Swansea,Man United,0.0,3.0,6.0,9.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2016,4.9375,3.9125,1.7275,0,0.0,78,76,75,77,84,84,82,83
41.0,10.7,0,Crystal Palace,Man City,0.0,1.0,9.0,10.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,2016,6.25,4.4,1.5375,0,0.0,80,77,76,77,83,85,81,83
41.0,10.7,0,Everton,Swansea,0.0,1.0,14.0,5.0,6.0,3.0,10.0,4.0,2.0,0.0,0.0,2016,1.58,4.1825,6.1875,1,0.0,85,78,79,80,78,76,75,77
41.0,10.7,0,Man United,Arsenal,0.0,0.0,12.0,5.0,5.0,1.0,10.0,3.0,3.0,0.0,0.0,2016,2.58,3.325,2.9,1,0.0,84,84,82,83,81,83,82,83
41.0,10.7,0,Southampton,Liverpool,0.0,0.0,3.0,15.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2016,3.375,3.475,2.2125,1,0.0,78,76,77,78,82,81,81,81
41.0,10.7,0,Stoke,Bournemouth,0.0,1.0,14.0,9.0,6.0,2.0,3.0,3.0,2.0,0.0,0.0,2016,2.275,3.3375,3.4,0,0.0,77,78,77,78,74,75,74,74
41.0,10.7,0,Sunderland,Hull,1.0,0.0,11.0,17.0,4.0,7.0,2.0,1.0,0.0,1.0,0.0,2016,2.15,3.2875000000000005,3.75,2,1.0,81,76,73,76,76,74,75,75
41.0,10.7,0,Tottenham,West Ham,0.0,1.0,14.0,11.0,6.0,3.0,4.0,3.0,2.0,0.0,1.0,2016,1.5,4.42,7.0625,2,0.0,85,81,81,81,79,77,77,78
41.0,10.7,0,Watford,Leicester,2.0,1.0,10.0,10.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,2016,2.795,3.25,2.7125000000000004,2,1.0,78,78,76,77,79,78,76,78
45.0,17.8,1,Middlesbrough,Chelsea,0.0,1.0,12.0,13.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,2016,6.5625,4.075,1.5650000000000002,0,0.0,76,74,74,75,86,84,81,83
48.9,15.5,1,West Brom,Burnley,3.0,0.0,16.0,5.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,2016,1.95,3.325,4.4825,2,3.0,81,76,74,75,74,74,76,74
43.5,7.8,0,Burnley,Man City,1.0,1.0,10.0,21.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,2016,9.5,5.75,1.3175000000000001,0,0.0,74,74,76,74,83,85,81,83
43.5,7.8,0,Chelsea,Tottenham,1.0,1.0,9.0,12.0,5.0,6.0,3.0,2.0,1.0,0.0,0.0,2016,1.7625,3.75,5.0625,2,0.0,86,84,81,83,85,81,81,81
43.5,7.8,0,Hull,West Brom,0.0,1.0,10.0,11.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,2016,3.075,3.1500000000000004,2.5625,1,0.0,76,74,75,75,81,76,74,75
43.5,7.8,0,Leicester,Middlesbrough,1.0,1.0,11.0,6.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,2016,1.895,3.475,4.55,1,0.0,79,78,76,78,76,74,74,75
43.5,7.8,0,Liverpool,Sunderland,0.0,0.0,27.0,6.0,7.0,1.0,9.0,1.0,3.0,0.0,0.0,2016,1.18,7.75,17.375,2,0.0,82,81,81,81,81,76,73,76
43.5,7.8,0,Swansea,Crystal Palace,1.0,1.0,18.0,12.0,9.0,4.0,10.0,4.0,5.0,0.0,0.0,2016,2.625,3.3000000000000003,2.87,2,0.0,78,76,75,77,80,77,76,77
45.8,11.8,1,Arsenal,Bournemouth,1.0,1.0,16.0,9.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,2016,1.415,4.8875,8.25,2,0.0,81,83,82,83,74,75,74,74
45.8,11.8,1,Man United,West Ham,1.0,1.0,17.0,6.0,8.0,2.0,8.0,3.0,1.0,0.0,0.0,2016,1.47,4.545,7.3125,1,0.0,84,84,82,83,79,77,77,78
45.8,11.8,1,Southampton,Everton,1.0,0.0,17.0,13.0,7.0,1.0,5.0,0.0,2.0,0.0,0.0,2016,2.1750000000000003,3.3,3.6500000000000004,2,1.0,78,76,77,78,85,78,79,80
45.8,11.8,1,Watford,Stoke,0.0,1.0,11.0,14.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,2016,2.3875,3.2750000000000004,3.2249999999999996,0,0.0,78,78,76,77,77,78,77,78
44.0,13.6,0,Crystal Palace,Southampton,2.0,0.0,9.0,17.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,2016,3.4,3.3249999999999997,2.275,2,2.0,80,77,76,77,78,76,77,78
44.0,13.6,0,Man City,Chelsea,1.0,0.0,14.0,10.0,5.0,4.0,9.0,2.0,3.0,2.0,0.0,2016,2.15,3.4749999999999996,3.5749999999999997,0,1.0,83,85,81,83,86,84,81,83
44.0,13.6,0,Stoke,Burnley,2.0,0.0,10.0,14.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,2016,1.615,3.875,6.4375,2,2.0,77,78,77,78,74,74,76,74
44.0,13.6,0,Sunderland,Leicester,0.0,0.0,22.0,17.0,6.0,5.0,3.0,3.0,1.0,0.0,0.0,2016,3.375,3.3125000000000004,2.3,2,0.0,81,76,73,76,79,78,76,78
44.0,13.6,0,Tottenham,Swansea,2.0,0.0,28.0,1.0,15.0,0.0,5.0,0.0,4.0,0.0,0.0,2016,1.3475000000000001,5.25,9.5625,2,2.0,85,81,81,81,78,76,75,77
44.0,13.6,0,West Brom,Watford,2.0,0.0,11.0,17.0,3.0,5.0,3.0,2.0,1.0,0.0,1.0,2016,2.1875,3.2625,3.6875,2,2.0,81,76,74,75,78,78,76,77
44.0,13.6,0,West Ham,Arsenal,0.0,1.0,10.0,19.0,3.0,10.0,3.0,3.0,3.0,0.0,0.0,2016,4.825,4.0,1.75,0,0.0,79,77,77,78,81,83,82,83
41.1,11.8,0,Bournemouth,Liverpool,0.0,2.0,12.0,10.0,8.0,3.0,4.0,2.0,2.0,0.0,0.0,2016,4.85,3.9,1.75,2,0.0,74,75,74,74,82,81,81,81
41.1,11.8,0,Everton,Man United,0.0,1.0,13.0,10.0,6.0,2.0,6.0,2.0,3.0,0.0,0.0,2016,3.6500000000000004,3.4250000000000003,2.15,1,0.0,85,78,79,80,84,84,82,83
39.7,5.3,0,Middlesbrough,Hull,0.0,0.0,16.0,6.0,4.0,2.0,13.0,1.0,1.0,0.0,0.0,2016,1.8025,3.5,5.1625,2,0.0,76,74,74,75,76,74,75,75
53.6,16.0,1,Arsenal,Stoke,1.0,1.0,21.0,12.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,2016,1.3475000000000001,5.25,9.25,2,0.0,81,83,82,83,77,78,77,78
53.6,16.0,1,Burnley,Bournemouth,2.0,1.0,16.0,17.0,7.0,4.0,4.0,2.0,2.0,0.0,0.0,2016,3.4,3.4,2.2375,2,1.0,74,74,76,74,74,75,74,74
53.6,16.0,1,Hull,Crystal Palace,1.0,0.0,15.0,14.0,6.0,6.0,4.0,2.0,4.0,0.0,0.0,2016,3.375,3.2875,2.32,1,1.0,76,74,75,75,80,77,76,77
53.6,16.0,1,Leicester,Man City,3.0,0.0,10.0,19.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,2016,5.0625,3.95,1.7075,2,3.0,79,78,76,78,83,85,81,83
53.6,16.0,1,Swansea,Sunderland,0.0,0.0,14.0,11.0,5.0,2.0,7.0,1.0,2.0,0.0,0.0,2016,2.175,3.4,3.575,2,0.0,78,76,75,77,81,76,73,76
53.6,16.0,1,Watford,Everton,1.0,1.0,11.0,11.0,6.0,4.0,2.0,2.0,2.0,0.0,0.0,2016,3.05,3.325,2.4625,2,0.0,78,78,76,77,85,78,79,80
44.6,9.9,1,Chelsea,West Brom,0.0,0.0,12.0,6.0,2.0,1.0,3.0,2.0,4.0,0.0,0.0,2016,1.2725,6.0,12.875,2,0.0,86,84,81,83,81,76,74,75
44.6,9.9,1,Liverpool,West Ham,1.0,2.0,18.0,7.0,3.0,3.0,11.0,2.0,0.0,0.0,0.0,2016,1.3,5.8125,10.375,1,0.0,82,81,81,81,79,77,77,78
44.6,9.9,1,Man United,Tottenham,1.0,0.0,15.0,12.0,5.0,4.0,3.0,3.0,3.0,0.0,0.0,2016,2.2,3.35,3.525,2,1.0,84,84,82,83,85,81,81,81
44.6,9.9,1,Southampton,Middlesbrough,0.0,0.0,14.0,6.0,3.0,2.0,4.0,4.0,3.0,0.0,0.0,2016,1.695,3.6,6.0,2,0.0,78,76,77,78,76,74,74,75
51.8,8.8,1,Bournemouth,Leicester,1.0,0.0,9.0,12.0,3.0,4.0,4.0,0.0,3.0,0.0,0.0,2016,2.3875,3.4,3.1,2,1.0,74,75,74,74,79,78,76,78
51.8,8.8,1,Everton,Arsenal,1.0,1.0,14.0,9.0,4.0,3.0,8.0,1.0,1.0,1.0,0.0,2016,4.2124999999999995,3.7125000000000004,1.9075,2,0.0,85,78,79,80,81,83,82,83
50.4,8.9,0,Crystal Palace,Man United,0.0,1.0,6.0,16.0,3.0,6.0,1.0,2.0,2.0,0.0,0.0,2016,5.237500000000001,3.95,1.6875,0,0.0,80,77,76,77,84,84,82,83
50.4,8.9,0,Man City,Watford,1.0,0.0,13.0,5.0,7.0,2.0,5.0,1.0,2.0,0.0,0.0,2016,1.2525,6.5,12.125,2,1.0,83,85,81,83,78,78,76,77
50.4,8.9,0,Middlesbrough,Liverpool,0.0,1.0,8.0,15.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,2016,6.0625,4.1825,1.585,0,0.0,76,74,74,75,82,81,81,81
50.4,8.9,0,Stoke,Southampton,0.0,0.0,5.0,15.0,3.0,4.0,3.0,1.0,2.0,1.0,0.0,2016,3.125,3.2625,2.45,1,0.0,77,78,77,78,78,76,77,78
50.4,8.9,0,Sunderland,Chelsea,0.0,1.0,8.0,19.0,3.0,6.0,5.0,3.0,2.0,0.0,0.0,2016,9.75,5.3125,1.3325,0,0.0,81,76,73,76,86,84,81,83
50.4,8.9,0,Tottenham,Hull,1.0,0.0,27.0,10.0,9.0,5.0,5.0,0.0,2.0,0.0,0.0,2016,1.2349999999999999,6.4375,14.125,2,1.0,85,81,81,81,76,74,75,75
50.4,8.9,0,West Brom,Swansea,0.0,0.0,13.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,2.025,3.45,3.975,2,0.0,81,76,74,75,78,76,75,77
50.4,8.9,0,West Ham,Burnley,1.0,0.0,20.0,8.0,7.0,2.0,6.0,0.0,2.0,0.0,0.0,2016,1.6475,3.9999999999999996,5.625,2,1.0,79,77,77,78,74,74,76,74
44.2,6.0,0,Crystal Palace,Chelsea,0.0,1.0,6.0,13.0,2.0,6.0,5.0,2.0,3.0,0.0,0.0,2016,6.1875,4.0875,1.595,0,0.0,80,77,76,77,86,84,81,83
44.2,6.0,0,Middlesbrough,Swansea,2.0,0.0,10.0,14.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,2016,2.075,3.375,3.9,2,2.0,76,74,74,75,78,76,75,77
44.2,6.0,0,Stoke,Leicester,2.0,0.0,16.0,14.0,7.0,8.0,9.0,2.0,6.0,0.0,1.0,2016,2.5625,3.325,2.9,1,2.0,77,78,77,78,79,78,76,78
44.2,6.0,0,Sunderland,Watford,0.0,0.0,12.0,9.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,2016,2.6,3.25,2.925,2,0.0,81,76,73,76,78,78,76,77
44.2,6.0,0,West Brom,Man United,0.0,1.0,10.0,10.0,1.0,5.0,2.0,3.0,3.0,0.0,0.0,2016,5.5625,3.625,1.73,0,0.0,81,76,74,75,84,84,82,83
44.2,6.0,0,West Ham,Hull,0.0,0.0,18.0,16.0,6.0,5.0,10.0,2.0,4.0,0.0,0.0,2016,1.6475,3.9749999999999996,5.6875,2,0.0,79,77,77,78,76,74,75,75
45.2,4.8,0,Bournemouth,Southampton,1.0,1.0,10.0,14.0,5.0,8.0,7.0,0.0,2.0,0.0,0.0,2016,2.9125,3.2625,2.6,0,0.0,74,75,74,74,78,76,77,78
45.2,4.8,0,Man City,Arsenal,0.0,1.0,14.0,6.0,5.0,1.0,8.0,4.0,2.0,0.0,0.0,2016,2.15,3.55,3.475,2,0.0,83,85,81,83,81,83,82,83
45.2,4.8,0,Tottenham,Burnley,1.0,1.0,30.0,5.0,9.0,2.0,11.0,1.0,2.0,0.0,0.0,2016,1.2149999999999999,6.875,14.5,2,0.0,85,81,81,81,74,74,76,74
44.1,5.9,0,Everton,Liverpool,0.0,0.0,6.0,11.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,2016,4.175,3.6125,1.9249999999999998,0,0.0,85,78,79,80,82,81,81,81
45.7,16.1,1,Arsenal,West Brom,0.0,0.0,26.0,3.0,11.0,1.0,6.0,2.0,1.0,0.0,0.0,2016,1.3225,5.225,10.0,2,0.0,81,83,82,83,81,76,74,75
45.7,16.1,1,Burnley,Middlesbrough,0.0,0.0,6.0,8.0,4.0,2.0,7.0,6.0,5.0,0.0,0.0,2016,2.9375,3.1,2.6175,2,0.0,74,74,76,74,76,74,74,75
45.7,16.1,1,Chelsea,Bournemouth,1.0,0.0,14.0,7.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,2016,1.37,4.85,8.5625,2,1.0,86,84,81,83,74,75,74,74
45.7,16.1,1,Hull,Man City,0.0,0.0,10.0,16.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,2016,9.5,5.4375,1.315,0,0.0,76,74,75,75,83,85,81,83
45.7,16.1,1,Leicester,Everton,0.0,0.0,7.0,8.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,2016,2.475,3.3249999999999997,2.9375,0,0.0,79,78,76,78,85,78,79,80
