datetime,temp,precip,windspeed
2015-03-03,42.9,0,19.5
2015-03-04,43.3,0,14.6
2015-03-05,44.3,0,12
2015-03-06,47.8,0,15.4
2015-03-07,50.8,0,17.3
2015-03-08,49.2,0,14.2
2015-03-09,46.6,0,14.3
2015-03-10,48.2,0,9.5
2015-03-11,48,0,12.1
2015-03-12,51.1,0,14.3
2015-03-13,48.3,0,14.1
2015-03-14,43.3,0,13.4
2015-03-15,43.5,0.008,12
2015-03-16,44.2,0.258,8.9
2015-03-17,47.9,0.008,8.1
2015-03-18,44.9,0.008,11.8
2015-03-19,45,0,11.3
2015-03-20,46,0,9.3
2015-03-21,46.1,0,14.9
2015-03-22,43.2,0,10.6
2015-03-23,45.4,0,11.5
2015-03-24,45.4,0.016,9.5
2015-03-25,42.8,0.039,8.5
2015-03-26,46.8,0.158,17.4
2015-03-27,46.6,0,10.2
2015-03-28,52,0.008,20.8
2015-03-29,51.8,0.079,31.8
2015-03-30,48.3,0.086,20.7
2015-03-31,51.8,0.031,31.6
2015-04-01,46.1,0,19.8
2015-04-02,48.2,0.079,18.2
2015-04-03,48.9,0.031,8.8
2015-04-04,48.1,0.008,14.9
2015-04-05,48.7,0,7.1
2015-04-06,49,0,12.8
2015-04-07,52.2,0,5.7
2015-04-08,53,0,8.2
2015-04-09,52.9,0,6.4
2015-04-10,56.7,0,12
2015-04-11,52.8,0.078,17.5
2015-04-12,52.4,0,21
2015-04-13,52.6,0,10.5
2015-04-14,58.2,0,14.7
2015-04-15,63.2,0,11.1
2015-04-16,53.8,0,13.3
2015-04-17,52,0,16.6
2015-04-18,49.9,0,17.5
2015-04-19,47.1,0,11.6
2015-04-20,52.8,0,11.5
2015-04-21,53.6,0,11.8
2015-04-22,51.7,0,16
2015-04-23,52,0,8.6
2015-04-24,54,0,14
2015-04-25,56.8,0.109,15.4
2015-04-26,49.3,0.149,11.1
2015-04-27,48,0,11.7
2015-04-28,48.2,0,16.8
2015-04-29,49.1,0.157,16.6
2015-04-30,50.5,0,14.5
2015-05-01,49,0,14.1
2015-05-02,50.4,0,13.6
2015-05-03,57.7,0.055,23.3
2015-05-04,58.6,0,14.6
2015-05-05,57.8,0.276,27
2015-05-06,54,0.204,24.1
2015-05-07,55.7,0.008,14.8
2015-05-08,55.4,0.008,11.8
2015-05-09,57.8,0,20.9
2015-05-10,58,0,13.9
2015-05-11,62.1,0,14.9
2015-05-12,56.9,0.008,20.6
2015-05-13,56.4,0,10.2
2015-05-14,49.6,0.511,14.4
2015-05-15,52.5,0.118,10.9
2015-05-16,58.8,0.008,14.2
2015-05-17,54.7,0,14
2015-05-18,53.4,0.079,25
2015-05-19,50.6,0.016,16.8
2015-05-20,51.6,0.008,12.9
2015-05-21,56.3,0,13.5
2015-05-22,58.5,0,10
2015-05-23,58.8,0.023,10.8
2015-05-24,60,0,11
2015-05-25,56.8,0,11.1
2015-05-26,58.7,0,10.9
2015-05-27,57.4,0,15
2015-05-28,58.1,0,15.8
2015-05-29,52.7,0.079,16.9
2015-05-30,53.8,0,12.7
2015-05-31,55.9,0.017,17.4
2015-06-01,53,0.008,20.8
2015-06-02,59.1,0.008,23.2
2015-06-03,59.2,0,14.9
2015-06-04,61.5,0,10
2015-06-05,65.6,0.039,16.7
2015-06-06,57.9,0,17.2
2015-06-07,58.7,0,8.6
2015-06-08,56.6,0,11.8
2015-06-09,53.6,0,16.1
2015-06-10,57.2,0,15.1
2015-06-11,62.6,0,16
2015-06-12,66.6,0,9.4
2015-06-13,62.7,0.008,13.3
2015-06-14,58.2,0.008,10.9
2015-06-15,58,0.039,12
2015-06-16,61.9,0,10.1
2015-06-17,65.7,0,18.2
2015-06-18,64.4,0,11.7
2015-06-19,61.4,0,10.1
2015-06-20,61.4,0.04,9.2
2015-06-21,63,0.016,15.3
2015-06-22,58,0.04,14.7
2015-06-23,60.6,0,9.3
2015-06-24,64.5,0,12.9
2015-06-25,66,0,10.6
2015-06-26,67.6,0.008,17
2015-06-27,66,0,12.1
2015-06-28,65,0.039,13.5
2015-06-29,67.4,0,9.8
2015-06-30,71.8,0,10.6
2015-07-01,81.5,0,14.3
2015-07-02,70.9,0,13.8
2015-07-03,68.3,0.023,14.9
2015-07-04,71,0.119,15.1
2015-07-05,64.3,0.024,15.8
2015-07-06,65.1,0,14.4
2015-07-07,66.1,0,19.6
2015-07-08,63.4,0.024,16.7
2015-07-09,62.8,0,10.8
2015-07-10,68.4,0.016,11.5
2015-07-11,69.3,0,15.7
2015-07-12,64.2,0.181,16.1
2015-07-13,64.8,0.047,16.1
2015-07-14,65.7,0.008,12.6
2015-07-15,66.8,0.04,8.6
2015-07-16,67.5,0,11.5
2015-07-17,67.9,0.002,19.5
2015-07-18,64.3,0,11.3
2015-07-19,66.6,0.024,16.7
2015-07-20,66,0.023,15.6
2015-07-21,67.4,0,16.8
2015-07-22,65.6,0,14.9
2015-07-23,62.8,0,11.2
2015-07-24,60,1.061,11.2
2015-07-25,61.3,0.158,15.8
2015-07-26,58.4,0.236,13.7
2015-07-27,63,0.016,19.8
2015-07-28,61.5,0,19.1
2015-07-29,59,0,12.9
2015-07-30,60.4,0,10.7
2015-07-31,61.1,0,8.7
2015-08-01,61.4,0,12.3
2015-08-02,66.3,0,11.8
2015-08-03,67.2,0,16.8
2015-08-04,63.9,0,17.1
2015-08-05,63.6,0.008,10.8
2015-08-06,66.7,0,13.6
2015-08-07,65.9,0,8
2015-08-08,68.3,0,11.2
2015-08-09,68.8,0,11.5
2015-08-10,67.4,0,13.8
2015-08-11,64,0.008,7
2015-08-12,66,0.024,12
2015-08-13,65.8,0.366,12.4
2015-08-14,65.7,0.008,13.9
2015-08-15,62.8,0.04,10
2015-08-16,61.2,0,7.5
2015-08-17,63.6,0,9
2015-08-18,62.5,0,11
2015-08-19,63,0,13
2015-08-20,65.3,0.119,11.5
2015-08-21,70.8,0,14.4
2015-08-22,72.7,0,12.7
2015-08-23,67.1,0.235,13.5
2015-08-24,59.7,0.631,11.8
2015-08-25,59.9,0.174,14.3
2015-08-26,63.9,0.455,19.4
2015-08-27,60.8,0.009,15.6
2015-08-28,61.4,0.008,14.4
2015-08-29,63.5,0.024,8.8
2015-08-30,64,0.079,8.8
2015-08-31,59.5,0.403,8.3
2015-09-01,58.9,0.032,8
2015-09-02,55.9,0.024,8.9
2015-09-03,55.7,0.078,10.1
2015-09-04,56.5,0,8.6
2015-09-05,55,0.016,9.7
2015-09-06,56,0,7.6
2015-09-07,57.2,0,11.3
2015-09-08,57,0,8.2
2015-09-09,59.9,0,12.1
2015-09-10,61.4,0,12.4
2015-09-11,62.7,0.008,12.5
2015-09-12,63.4,0.008,15.1
2015-09-13,57,0,9.7
2015-09-14,57.4,0.042,19
2015-09-15,56.6,0.024,14
2015-09-16,56.1,0.832,12.6
2015-09-17,57.1,0.032,12.5
2015-09-18,58.2,0.082,8.2
2015-09-19,58.4,0.001,6.3
2015-09-20,58,0,10.1
2015-09-21,57.1,0.158,11.3
2015-09-22,52.9,0.51,9.4
2015-09-23,55.4,0.008,14.6
2015-09-24,59.1,0.134,14.6
2015-09-25,55.4,0,8.4
2015-09-26,55.1,0,7.8
2015-09-27,56.8,0,12.9
2015-09-28,56.9,0,14.9
2015-09-29,58.4,0,14.1
2015-09-30,57.9,0,16.5
2015-10-01,57.9,0,14.4
2015-10-02,57.3,0,8.1
2015-10-03,54.2,0,5.4
2015-10-04,54.7,0,10.6
2015-10-05,60,0.033,12.4
2015-10-06,61.4,0.316,14.3
2015-10-07,57.7,0.087,13.1
2015-10-08,52.6,0,6.4
2015-10-09,53.4,0,6.2
2015-10-10,55.3,0,10.4
2015-10-11,54.7,0,11.6
2015-10-12,52.3,0,10.1
2015-10-13,50.9,0,12.5
2015-10-14,50.6,0,12.1
2015-10-15,52.1,0.008,10.6
2015-10-16,54.4,0,13.9
2015-10-17,53.4,0,13.4
2015-10-18,55.2,0,8.6
2015-10-19,54.7,0,7.9
2015-10-20,52,0,7.8
2015-10-21,53,0.291,11
2015-10-22,56.2,0,13.5
2015-10-23,54,0,7.8
2015-10-24,54.1,0.079,10.5
2015-10-25,46.5,0.008,6.5
2015-10-26,53,0,11.4
2015-10-27,58.1,0,10
2015-10-28,55.3,0.486,7.9
2015-10-29,55.6,0,14
2015-10-30,58.1,0.158,13
2015-10-31,55.2,0,6.7
2015-11-01,50.8,0.008,3.9
2015-11-02,51.3,0,8
2015-11-03,53.1,0,6.8
2015-11-04,55.4,0.212,8.4
2015-11-05,58.4,0.189,15.2
2015-11-06,60.1,0.04,14.7
2015-11-07,59.4,0.118,21.8
2015-11-08,56.4,0,16.5
2015-11-09,56,0.008,21.4
2015-11-10,59.2,0,16.7
2015-11-11,57.6,0,15
2015-11-12,56.5,0,16
2015-11-13,50.1,0.117,22.1
2015-11-14,50.5,0.237,19.5
2015-11-15,59.2,0.008,22.5
2015-11-16,55.5,0.023,19.2
2015-11-17,57.3,0.236,31.3
2015-11-18,55.5,0.078,27.4
2015-11-19,51.8,0.086,21.9
2015-11-20,47,0,14.2
2015-11-21,39,0.118,19.8
2015-11-22,36.9,0,7.7
2015-11-23,39.6,0,9
2015-11-24,47,0.275,12
2015-11-25,47,0.016,11.5
2015-11-26,48.5,0.008,6.9
2015-11-27,51.8,0.008,20.1
2015-11-28,45,0.078,21.3
2015-11-29,52.3,0.031,29.1
2015-11-30,52.8,0.243,23.7
2015-12-01,54.7,0.141,15.8
2015-12-02,54.7,0,14.5
2015-12-03,54.9,0,18.7
2015-12-04,50.8,0.126,18.9
2015-12-05,54.2,0,24.2
2015-12-06,55.8,0.008,21.4
2015-12-07,55,0.024,14.3
2015-12-08,52.7,0.158,15.3
2015-12-09,47.7,0.001,16
2015-12-10,52.4,0.008,17.3
2015-12-11,49.1,0.244,15.3
2015-12-12,50.3,0.008,21.9
2015-12-13,47.1,0.07,16.1
2015-12-14,48.3,0.008,8
2015-12-15,52.4,0.017,10.8
2015-12-16,57.1,0.196,16.4
2015-12-17,56.7,0.008,13.8
2015-12-18,54.9,0,13.4
2015-12-19,58.7,0,17.8
2015-12-20,54.5,0.079,18.5
2015-12-21,50.3,0.095,22.7
2015-12-22,56.7,0.04,23.8
2015-12-23,51.3,0.158,18.8
2015-12-24,50.4,0.079,22.6
2015-12-25,50.8,0.008,19.6
2015-12-26,58.3,0.016,21.9
2015-12-27,57.3,0,21.7
2015-12-28,53.1,0,14
2015-12-29,52.1,0.078,16.2
2015-12-30,54.1,0,23.1
2015-12-31,48.3,0.394,19.6
2016-01-01,42.7,0.15,15.4
2016-01-02,50.1,0.049,16.4
2016-01-03,46.4,0.402,18.3
2016-01-04,46.4,0.008,11.8
2016-01-05,47.3,0.009,10.6
2016-01-06,44.8,0.024,8.4
2016-01-07,45.6,0.512,22.4
2016-01-08,43,0.039,11.6
2016-01-09,48.3,0.12,19.9
2016-01-10,44.1,0.119,13.1
2016-01-11,43.6,0.137,10.2
2016-01-12,42.1,0.008,19.6
2016-01-13,41.3,0.016,14.6
2016-01-14,39.1,0.048,17.8
2016-01-15,37.6,0,14
2016-01-16,36.7,0,7.1
2016-01-17,36.7,0.047,12.2
2016-01-18,38.1,0,11.4
2016-01-19,33.6,0,2.9
2016-01-20,34,0,4.3
2016-01-21,39.2,0,11.1
2016-01-22,45.3,0.032,13.1
2016-01-23,45.9,0.016,13.6
2016-01-24,53.9,0.04,12.9
2016-01-25,52.7,0,20.2
2016-01-26,49.1,0.079,22.6
2016-01-27,53.2,0.04,22.8
2016-01-28,44.5,0,17.7
2016-01-29,52.2,0.008,23.2
2016-01-30,46.4,0.01,20.8
2016-01-31,48.4,0.079,20.9
2016-02-01,54.3,0,22.6
2016-02-02,47.1,0,22.8
2016-02-03,41.9,0,17.1
2016-02-04,49.2,0.008,17.6
2016-02-05,50.7,0.016,19.9
2016-02-06,51.2,0.008,26.9
2016-02-07,45.7,0.237,23.2
2016-02-08,46.8,0.457,29.9
2016-02-09,42.4,0,15.3
2016-02-10,42.6,0.024,15.3
2016-02-11,39,0,7.1
2016-02-12,40.3,0,11.5
2016-02-13,39.7,0.008,14.3
2016-02-14,39.8,0.141,15.4
2016-02-15,38.5,0,13.6
2016-02-16,38.4,0,13.4
2016-02-17,40.4,0.016,14.6
2016-02-18,40.9,0.236,11.5
2016-02-19,41.6,0,17.9
2016-02-20,51,0.095,24.5
2016-02-21,54.9,0,22.1
2016-02-22,48.2,0.173,16.3
2016-02-23,43.5,0,10
2016-02-24,39.5,0,7
2016-02-25,36.7,0,9.3
2016-02-26,40,0,11.3
2016-02-27,41,0,16.1
2016-02-28,41.4,0,16.2
2016-02-29,41.9,0,8.4
2016-03-01,47.8,0.158,18.2
2016-03-02,42.6,0.157,26.9
2016-03-03,44.2,0.008,20.2
2016-03-04,42.1,0.008,15.1
2016-03-05,39.3,0.016,14.3
2016-03-06,39,0.031,10.6
2016-03-07,40.6,0,13
2016-03-08,40.5,0,14
2016-03-09,46.3,0.605,16.4
2016-03-10,44.9,0.008,6.8
2016-03-11,43.3,0.024,6
2016-03-12,44.8,0,5.6
2016-03-13,42.7,0,12.9
2016-03-14,44.5,0,18
2016-03-15,44,0,13.2
2016-03-16,45.7,0.008,16.7
2016-03-17,44.7,0.008,12.1
2016-03-18,42,0,12
2016-03-19,45,0,12.3
2016-03-20,46.1,0,10.8
2016-03-21,48.5,0,10.8
2016-03-22,47.5,0,6.1
2016-03-23,47.8,0,6.4
2016-03-24,46.9,0.079,13.6
2016-03-25,51.3,0.268,10.2
2016-03-26,49.9,0,24
2016-03-27,47.2,0.237,21.2
2016-03-28,47.6,0.927,33.6
2016-03-29,46.3,0.173,17.8
2016-03-30,47.5,0.079,13.5
2016-03-31,48.2,0,8.8
2016-04-01,46.9,0,16.3
2016-04-02,51.3,0.008,12.8
2016-04-03,52.4,0.118,10.1
2016-04-04,51.3,0.079,13
2016-04-05,52.1,0,12.9
2016-04-06,48.2,0.024,23.4
2016-04-07,45.5,0.039,16.5
2016-04-08,47.7,0.001,10
2016-04-09,47.3,0.079,14
2016-04-10,46.6,0,17.5
2016-04-11,53.2,0.126,10.2
2016-04-12,53.5,0.172,11.5
2016-04-13,53.3,0,7.3
2016-04-14,54.6,0.031,11.5
2016-04-15,50.5,0.599,10.1
2016-04-16,44.3,0.024,10.2
2016-04-17,44.8,0,8.3
2016-04-18,47.7,0,15.3
2016-04-19,52.7,0,10.5
2016-04-20,49.4,0,14.7
2016-04-21,51.5,0,15.8
2016-04-22,48.1,0.118,13.5
2016-04-23,45.4,0.118,13.1
2016-04-24,45.1,0.032,11.3
2016-04-25,46,0.055,15
2016-04-26,42.9,0.008,14.3
2016-04-27,43.5,0,9.7
2016-04-28,44.8,0.246,16.3
2016-04-29,46.6,0.226,18.9
2016-04-30,47.3,0,9.9
2016-05-01,50.4,0,13.4
2016-05-02,54.4,0,18.5
2016-05-03,51.6,0,11
2016-05-04,54,0,10.8
2016-05-05,57.9,0,11.5
2016-05-06,60.8,0,8.9
2016-05-07,64.6,0,13.3
2016-05-08,68.4,0,15.1
2016-05-09,65.3,0.118,13.7
2016-05-10,61,0.198,9.6
2016-05-11,61.3,0.789,8.4
2016-05-12,64,0.024,15.1
2016-05-13,55.9,0,15.9
2016-05-14,50.6,0,11.6
2016-05-15,53.8,0,10.1
2016-05-16,56.2,0,9.3
2016-05-17,56.6,0,15.1
2016-05-18,54.5,0.119,12.3
2016-05-19,56.8,0.039,15.2
2016-05-20,59.7,0,13.6
2016-05-21,59.6,0,17.3
2016-05-22,59.2,0,9
2016-05-23,58.8,0,10.6
2016-05-24,55.2,0,11.9
2016-05-25,51.7,0,9.2
2016-05-26,57.7,0,8.2
2016-05-27,60.2,0,9.8
2016-05-28,58.6,0,9.9
2016-05-29,57.5,0,12.4
2016-05-30,57.9,0,18.2
2016-05-31,54.7,0.668,16.6
2016-06-01,55.1,0.086,14.6
2016-06-02,52.6,0.008,16.3
2016-06-03,52.2,0,10.9
2016-06-04,59.7,0,7.5
2016-06-05,62.7,0,8.8
2016-06-06,63.1,0,10.4
2016-06-07,64.7,0.16,7.6
2016-06-08,64.6,0.629,7.5
2016-06-09,61.7,0,7.1
2016-06-10,65.2,0,9
2016-06-11,65.6,0.024,7.9
2016-06-12,62,0.173,10.4
2016-06-13,61,0.094,11.8
2016-06-14,60.1,0.445,14
2016-06-15,60.8,0.008,12.5
2016-06-16,60.3,0.016,7.5
2016-06-17,59.8,0.432,8.3
2016-06-18,58.1,0.236,8.3
2016-06-19,61.4,0,13.2
2016-06-20,63.4,0.629,15.2
2016-06-21,64.2,0,12.6
2016-06-22,65.2,0,12.4
2016-06-23,67.1,0.361,8.8
2016-06-24,63.1,0.016,15.3
2016-06-25,60.7,0.008,12.5
2016-06-26,60.8,0.016,15.1
2016-06-27,64,0.047,11.1
2016-06-28,60.9,0.079,14.8
2016-06-29,58.5,0.016,17.3
2016-06-30,62.1,0.031,14
2016-07-01,61,0.078,16.8
2016-07-02,58.4,0.243,18.8
2016-07-03,61,0.008,10.3
2016-07-04,62.3,0,13.2
2016-07-05,64,0,14
2016-07-06,63.6,0,7.8
2016-07-07,65.5,0,10.9
2016-07-08,66,0,16
2016-07-09,66.7,0,16.3
2016-07-10,66.3,0,18.6
2016-07-11,63.6,0.04,18.2
2016-07-12,59.7,0.394,11.1
2016-07-13,59.9,0.039,11.3
2016-07-14,62.3,0,9.5
2016-07-15,61.5,0,13.1
2016-07-16,70,0,12.5
2016-07-17,72,0,15
2016-07-18,73.3,0,6.2
2016-07-19,77.5,0,11.7
2016-07-20,76.3,0,16.6
2016-07-21,68.1,0.508,9.4
2016-07-22,68.9,0.008,6.2
2016-07-23,70.9,0,12.4
2016-07-24,68,0,14
2016-07-25,67.1,0.008,12.9
2016-07-26,65.6,0,9.6
2016-07-27,67.7,0.04,11.1
2016-07-28,65.6,0.008,12.7
2016-07-29,65.7,0.047,13
2016-07-30,65.9,0.023,7.1
2016-07-31,65.3,0,10
2016-08-01,60.7,0.016,12
2016-08-02,64.6,0.512,12.3
2016-08-03,68.2,0,17.7
2016-08-04,65.3,0,15
2016-08-05,65.8,0,10.7
2016-08-06,67.2,0,14
2016-08-07,69.8,0,18.7
2016-08-08,64.4,0,14.1
2016-08-09,61.1,0,10.5
2016-08-10,60.1,0,9.3
2016-08-11,65.1,0,14
2016-08-12,68,0,15.6
2016-08-13,67.1,0,14
2016-08-14,67,0,6.7
2016-08-15,64.9,0,10.9
2016-08-16,64.8,0,10.5
2016-08-17,66.9,0,8.4
2016-08-18,67.4,0,8.7
2016-08-19,64,0.024,13.7
2016-08-20,63.2,0.079,20.6
2016-08-21,64.4,0.039,18.7
2016-08-22,67.8,0.016,15.2
2016-08-23,71.8,0.273,13.2
2016-08-24,76.9,0,7.8
2016-08-25,74.5,0.008,7.5
2016-08-26,72.2,0.023,6.8
2016-08-27,70.1,0,13.7
2016-08-28,66.8,0.04,13.4
2016-08-29,66.3,0,7.8
2016-08-30,66.9,0,9.9
2016-08-31,65.3,0,12.1
2016-09-01,65.3,0,11
2016-09-02,63.3,0,12.3
2016-09-03,62.6,0.118,15.6
2016-09-04,65,0.04,16
2016-09-05,64.8,0.039,8
2016-09-06,71,0,7.8
2016-09-07,72.1,0,7
2016-09-08,67.2,0,17.3
2016-09-09,66.1,0.008,16.1
2016-09-10,65.4,0.157,14.4
2016-09-11,60.3,0.008,10.3
2016-09-12,66.5,0,11.2
2016-09-13,75.4,0,9.7
2016-09-14,73.6,0,10.3
2016-09-15,71.8,0.001,8.8
2016-09-16,62.9,0.561,11
2016-09-17,59,0,12.5
2016-09-18,62.4,0,7.1
2016-09-19,63,0,6.3
2016-09-20,61.9,0.034,6
2016-09-21,64.6,0,10.5
2016-09-22,62.3,0,11.3
2016-09-23,58.5,0,9.3
2016-09-24,64.4,0,16.9
2016-09-25,62.9,0.039,16.6
2016-09-26,58.1,0,11.4
2016-09-27,61.1,0,14.4
2016-09-28,62.8,0,15.8
2016-09-29,62.8,0.079,17.1
2016-09-30,57.6,0.016,12.2
2016-10-01,53.7,0.213,10.2
2016-10-02,54.8,0.024,8.6
2016-10-03,53.6,0,6.8
2016-10-04,58.4,0,17.1
2016-10-05,57.8,0,18.9
2016-10-06,55.2,0,15.8
2016-10-07,56.4,0,10.5
2016-10-08,57.1,0.008,10
2016-10-09,53.6,0.016,11.5
2016-10-10,51.5,0,10.1
2016-10-11,51.8,0,10.1
2016-10-12,54.4,0.016,13.4
2016-10-13,51.8,0.078,14.4
2016-10-14,53.7,0,9.8
2016-10-15,54.6,0.197,10.6
2016-10-16,55.2,0.15,12.9
2016-10-17,55.4,0.275,14
2016-10-18,52.4,0,15.2
2016-10-19,52.5,0,12.1
2016-10-20,53.3,0,12.2
2016-10-21,51.9,0,8.9
2016-10-22,51.2,0,7.4
2016-10-23,50.3,0,14.8
2016-10-24,53,0,8.5
2016-10-25,53.4,0,4.1
2016-10-26,55.1,0,10.5
2016-10-27,53.6,0,12.9
2016-10-28,57.4,0,12
2016-10-29,56.7,0,3.2
2016-10-30,52.2,0,5.1
2016-10-31,55.8,0,3.5
2016-11-01,50.4,0,9.3
2016-11-02,44.9,0,7.9
2016-11-03,44.7,0,9.3
2016-11-04,48,0.002,5.7
2016-11-05,43.2,0,11.5
2016-11-06,41.3,0.001,13.3
2016-11-07,43.9,0,14.7
2016-11-08,38.9,0,7.1
2016-11-09,44.5,0.943,16.4
2016-11-10,44.4,0.039,12.6
2016-11-11,44.6,0.039,8.1
2016-11-12,48.4,0.315,10.6
2016-11-13,47.4,0.008,9.1
2016-11-14,49.9,0.008,11.2
2016-11-15,57,0,10.2
2016-11-16,54.5,0.016,16.9
2016-11-17,49,0.118,24
2016-11-18,42,0.016,15
2016-11-19,41,0,10.7
2016-11-20,45,0.202,17.8
2016-11-21,48.9,0.552,15.5
2016-11-22,49.9,0.031,20.7
2016-11-23,47.9,0,13.5
2016-11-24,50.2,0,18
2016-11-25,47,0,15.4
2016-11-26,43.5,0,7.8
2016-11-27,45.8,0.008,11.8
2016-11-28,44.3,0,14.6
2016-11-29,38.2,0,7
2016-11-30,34,0,4.9
2016-12-01,36.2,0,6.5
2016-12-02,43.9,0,5.8
2016-12-03,44,0,13.6
2016-12-04,41.1,0,11.8
2016-12-05,39.7,0,5.3
2016-12-06,45.5,0,8.4
2016-12-07,52.2,0,11
2016-12-08,53.5,0,13.8
2016-12-09,54.7,0,11.6
2016-12-10,53.6,0.039,16
2016-12-11,44.6,0.197,9.9
2016-12-12,46.3,0.016,9.9
2016-12-13,51.8,0.008,8.8
2016-12-14,50.4,0,8.9
2016-12-15,48.4,0,8.5
2016-12-16,49.4,0,6.9
2016-12-17,44.2,0,6
2016-12-18,45.2,0,4.8
2016-12-19,44.1,0,5.9
2016-12-20,42.7,0,9.6
2016-12-21,49.4,0.008,14.4
2016-12-22,44.7,0,9.6
2016-12-23,48.2,0,22.4
2016-12-24,46.9,0.04,18
2016-12-25,53.5,0,16.7
2016-12-26,45.7,0.047,16.1
2016-12-27,36.8,0,9.5
2016-12-28,36.8,0,5.4
2016-12-29,37,0.008,5.1
2016-12-30,37.1,0,4.9
2016-12-31,43.7,0,9.2
2017-01-01,43.8,0.354,12.6
2017-01-02,38.3,0.079,9.5
2017-01-03,35.9,0,12.6
2017-01-04,41.5,0,10.9
2017-01-05,36.8,0,4.6
2017-01-06,38,0.039,10.2
2017-01-07,47.8,0.087,9.7
2017-01-08,48.5,0.008,4.9
2017-01-09,47.1,0.134,14.6
2017-01-10,44.1,0.078,10.7
2017-01-11,47.5,0,17.3
2017-01-12,41.1,0.668,15.2
2017-01-13,37.9,0.103,20.8
2017-01-14,36.5,0.016,10.9
2017-01-15,42,0.213,9.9
2017-01-16,41.6,0.134,5.2
2017-01-17,37.7,0,5.1
2017-01-18,34.6,0,3.1
2017-01-19,38.2,0,7.7
2017-01-20,38.2,0,10.4
2017-01-21,35.5,0,9.3
2017-01-22,33.4,0,4.3
2017-01-23,34.4,0.008,3.9
2017-01-24,39,0,7.1
2017-01-25,34.7,0,7
2017-01-26,31.7,0,8.1
2017-01-27,38.3,0,10.6
2017-01-28,45.6,0.008,14.1
2017-01-29,44,0.158,12.3
2017-01-30,46.1,0.354,9.7
2017-01-31,44.3,0.024,11.1
2017-02-01,50.8,0.315,14.7
2017-02-02,51.5,0.008,17.2
2017-02-03,48,0.032,23.1
2017-02-04,42.6,0.064,8.3
2017-02-05,41.6,0.008,10.3
2017-02-06,41.1,0,10.7
2017-02-07,45.6,0.244,9.5
2017-02-08,40.8,0,8.4
2017-02-09,36.5,0,10.7
2017-02-10,35.9,0.016,9.9
2017-02-11,35.9,0.039,9.6
2017-02-12,38.5,0.024,13.7
2017-02-13,43,0,16.6
2017-02-14,45.4,0,10.1
2017-02-15,49.1,0.04,14
2017-02-16,48,0.008,11.6
2017-02-17,49.2,0.008,9.7
2017-02-18,46.8,0,8.6
2017-02-19,47.4,0,11.2
2017-02-20,54.9,0.008,17
2017-02-21,53.4,0,16.4
2017-02-22,54.1,0,20.9
2017-02-23,49.9,0.032,35.1
2017-02-24,43.5,0,12.9
2017-02-25,47.8,0.024,17.4
2017-02-26,51.1,0.047,21.2
2017-02-27,45.4,0.465,18.2
2017-02-28,41.2,0.07,19.6
2017-03-01,45.4,0.016,23.4
2017-03-02,46.5,0.016,24.4
2017-03-03,47.6,0.079,10.8
2017-03-04,48.5,0.048,16.7
2017-03-05,45.5,0.197,19.6
2017-03-06,45.4,0.04,16.2
2017-03-07,45.9,0.008,11.5
2017-03-08,51.9,0.117,14.8
2017-03-09,55.5,0,14.1
2017-03-10,49.9,0,9.4
2017-03-11,55.6,0,6.7
2017-03-12,52.9,0.031,8.5
2017-03-13,52.6,0,10.1
2017-03-14,52.8,0,12.7
2017-03-15,54.1,0,7.2
2017-03-16,50.3,0,12.8
2017-03-17,48.5,0,22.6
2017-03-18,54.7,0.031,20.2
2017-03-19,55.7,0,23.6
2017-03-20,52,0.125,20.3
2017-03-21,46.8,0,18.5
2017-03-22,45.6,0.118,16.6
2017-03-23,48.1,0.166,19.6
2017-03-24,48.5,0,15.5
2017-03-25,49.7,0,17.8
2017-03-26,50.1,0,15.4
2017-03-27,50.2,0,10.1
2017-03-28,52.3,0,16.3
2017-03-29,55.9,0.008,15.1
2017-03-30,61.1,0,15.3
2017-03-31,57.1,0,17.8
2017-04-01,54,0,13.1
2017-04-02,53.1,0,7
2017-04-03,53.2,0,13.3
2017-04-04,53.5,0,9.3
2017-04-05,51.9,0,10.1
2017-04-06,53.9,0,7.2
2017-04-07,54.2,0,6.5
2017-04-08,56.6,0,8.1
2017-04-09,61.3,0,16.6
2017-04-10,53.3,0,12.9
2017-04-11,52.8,0,11.5
2017-04-12,53,0,16.2
2017-04-13,51.5,0,11
2017-04-14,53.3,0,14.5
2017-04-15,53.7,0,13.5
2017-04-16,52.1,0,14
2017-04-17,50.4,0.008,10.2
2017-04-18,47.6,0,12.9
2017-04-19,48.2,0,7.4
2017-04-20,52,0,11.1
2017-04-21,54.6,0,9.8
2017-04-22,53.6,0,9.1
2017-04-23,53,0,9.5
2017-04-24,50.5,0.016,12.6
2017-04-25,43.7,0,12.7
2017-04-26,43.4,0.039,14.6
2017-04-27,44.5,0.031,11.5
2017-04-28,51.1,0,7.1
2017-04-29,52.4,0,13
2017-04-30,56.4,0,17.6
2017-05-01,51.5,0.024,11.3
2017-05-02,54,0,10.1
2017-05-03,49.7,0.016,11.7
2017-05-04,52.4,0.008,13.2
2017-05-05,52.8,0,18.9
2017-05-06,54.3,0,14.1
2017-05-07,53.9,0,9
2017-05-08,50.1,0,13.6
2017-05-09,50.4,0,8.7
2017-05-10,53.2,0,9.8
2017-05-11,57.5,0,11.8
2017-05-12,58.9,0.039,15.3
